"","state_fips","age","gender","college_degree","white_non_hisp","hispanic","votereg","pol_identity","news_engaged","citizen","urban_resident","rural_resident","investor","evangelical","married","union_member","home_owner","income_bucket","military_service","parent","heterosexual","noaa_cost_pc","cdc_svi_socioecon","cdc_svi_demo","cdc_svi_race","cdc_svi_housing","climate_change_worry"
"4027","12",38,"Female","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.0181865477225097,0.69554776119403,0.573580597014925,0.688122388059701,0.686088059701493,"1"
"4028","36",47,"Male","No Degree","Non-White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Urban","Non-Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"1"
"4029","08",36,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","Less than $30,000","Non-Military","Parent","Heterosexual",0.00803753021049851,0.471384375,0.413021875,0.605675,0.4271171875,"1"
"4030","51",24,"Male","No Degree","White","Non-Hispanic"," Unregistered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Military","Non-Parent","Non-Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"4031","06",27,"Female","Degree","White","Non-Hispanic"," Unregistered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00383124692864869,0.620815517241379,0.556781034482759,0.800763793103448,0.701403448275862,"0"
"4032","37",86,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00847006980403823,0.712367,0.643493,0.657192,0.58817,"0"
"4033","17",34,"Male","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"4034","13",59,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00423069158820454,0.77747358490566,0.604136477987421,0.728794339622642,0.583030817610063,"1"
"4035","13",54,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00423069158820454,0.77747358490566,0.604136477987421,0.728794339622642,0.583030817610063,"1"
"4036","36",26,"Male","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"0"
"4037","48",26,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4038","42",48,"Male","Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"4039","20",59,"Female","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Married","Union","Non-Owner","Less than $30,000","Military","Non-Parent","Heterosexual",0.013819144578679,0.310998095238095,0.51277619047619,0.404407619047619,0.300883809523809,"0"
"4040","48",59,"Female","No Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4041","17",37,"Male","Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Parent","Non-Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"4042","17",73,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"4043","36",71,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00404934290740449,0.400477419354839,0.321740322580645,0.449170967741935,0.6973,"0"
"4044","04",48,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Parent","Heterosexual",0.00141450951470102,0.75204,0.788126666666667,0.840153333333333,0.797093333333333,"1"
"4045","42",32,"Female","Degree","Non-White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
"4046","08",44,"Male","Degree","White","Non-Hispanic","Registered","Other","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00803753021049851,0.471384375,0.413021875,0.605675,0.4271171875,"1"
"4047","48",29,"Male","No Degree","Non-White","Unknown","Registered","Republican","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"0"
"4048","48",61,"Female","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4049","20",32,"Male","Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Parent","Heterosexual",0.013819144578679,0.310998095238095,0.51277619047619,0.404407619047619,0.300883809523809,"1"
"4050","18",36,"Female","No Degree","White","Non-Hispanic"," Unregistered","Democrat","Disengaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Parent","Non-Heterosexual",0.00443852627774634,0.353533695652174,0.432161956521739,0.264440217391304,0.38784347826087,"0"
"4051","31",60,"Male","No Degree","White","Non-Hispanic","Registered","Independent","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Non-Heterosexual",0.0181470986123353,0.207209677419355,0.432901075268817,0.286178494623656,0.238083870967742,"1"
"4052","47",76,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00564630322019238,0.651971578947368,0.549409473684211,0.362956842105263,0.431967368421053,"0"
"4053","05",60,"Male","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Military","Non-Parent","Heterosexual",0.00777810930280287,0.636222666666667,0.710584,0.552954666666667,0.580853333333333,"1"
"4054","26",59,"Male","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Non-Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00133703194589979,0.423030120481928,0.339973493975904,0.332143373493976,0.455825301204819,"1"
"4055","04",50,"Male","Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Non-Urban","Non-Rural","Investor","Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Military","Parent","Heterosexual",0.00141450951470102,0.75204,0.788126666666667,0.840153333333333,0.797093333333333,"1"
"4056","34",58,"Male","No Degree","Non-White","Unknown","Registered","Democrat","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00681490539769011,0.456828571428571,0.391071428571429,0.734838095238095,0.562019047619048,"1"
"4057","08",30,"Male","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$100,000 or more","Non-Military","Non-Parent","Heterosexual",0.00803753021049851,0.471384375,0.413021875,0.605675,0.4271171875,"1"
"4058","34",85,"Male","No Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Other","Non-Military","Non-Parent","Heterosexual",0.00681490539769011,0.456828571428571,0.391071428571429,0.734838095238095,0.562019047619048,"1"
"4059","18",37,"Female","Degree","White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Rural","Investor","Evangelical","Married","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.00443852627774634,0.353533695652174,0.432161956521739,0.264440217391304,0.38784347826087,"0"
"4060","22",60,"Male","No Degree","Non-White","Non-Hispanic","Registered","Democrat","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.0652816811439234,0.722946875,0.6693765625,0.755590625,0.70275,"1"
"4061","29",32,"Female","No Degree","Non-White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Parent","Heterosexual",0.00886472337367179,0.557565217391304,0.474350434782609,0.263209565217391,0.459541739130435,"1"
"4062","01",65,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.0100514339167713,0.691658208955224,0.636502985074627,0.680671641791045,0.524840298507463,"1"
"4063","05",37,"Male","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Non-Investor","Evangelical","Married","Union","Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00777810930280287,0.636222666666667,0.710584,0.552954666666667,0.580853333333333,"1"
"4064","48",26,"Female","No Degree","White","Non-Hispanic"," Unregistered","Independent","Disengaged","Citizen","Non-Urban","Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Owner","$60,000 - $99,999","Non-Military","Parent","Non-Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4065","48",31,"Female","Degree","Non-White","Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Owner","$30,000 - $59,999","Non-Military","Non-Parent","Non-Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4066","15",44,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Rural","Investor","Non-Evangelical","Married","Union","Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00847128788618904,0.22496,0.30796,0.97404,0.53088,"1"
"4067","17",76,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Married","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00426301647044767,0.315191176470588,0.415810784313725,0.326723529411765,0.419964705882353,"1"
"4068","51",42,"Male","Degree","Non-White","Non-Hispanic","Registered","Independent","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Non-Parent","Heterosexual",0.00280988744627281,0.482115789473684,0.382191729323308,0.594906015037594,0.432765413533835,"1"
"4069","01",58,"Female","Degree","White","Non-Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Union","Non-Owner","Less than $30,000","Non-Military","Parent","Heterosexual",0.0100514339167713,0.691658208955224,0.636502985074627,0.680671641791045,0.524840298507463,"1"
"4070","39",57,"Female","Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00256478313409527,0.367661363636364,0.402190909090909,0.275798863636364,0.419513636363636,"1"
"4071","48",82,"Female","No Degree","Non-White","Hispanic","Registered","Democrat","Engaged","Citizen","Non-Urban","Non-Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$30,000 - $59,999","Non-Military","Non-Parent","Heterosexual",0.0139091199085764,0.673292913385827,0.739432677165354,0.775565748031496,0.56062874015748,"1"
"4072","42",52,"Female","No Degree","White","Non-Hispanic"," Unregistered","Independent","Disengaged","Citizen","Urban","Non-Rural","Non-Investor","Non-Evangelical","Unmarried","Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"0"
"4073","55",49,"Male","Degree","Non-White","Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Rural","Investor","Non-Evangelical","Unmarried","Union","Non-Owner","Other","Non-Military","Non-Parent","Heterosexual",0.00358661714291748,0.240263888888889,0.263075,0.296373611111111,0.363701388888889,"1"
"4074","42",65,"Female","No Degree","White","Non-Hispanic","Registered","Republican","Engaged","Citizen","Non-Urban","Non-Rural","Non-Investor","Non-Evangelical","Married","Non-Union","Non-Owner","$60,000 - $99,999","Non-Military","Non-Parent","Heterosexual",0.00214868954138767,0.355873134328358,0.359571641791045,0.314155223880597,0.538041791044776,"1"
